created_at,text,sentiment
2023-02-13 09:49:57+00:00,"‼️UNLOCK OPEN RUSH‼️

₱5/link-₱20/question
chegg 
quizlet(not flashcard)
bartleby

₱10
scribd 
studocu
coursehero 
     ₱30/ post question

UNLI UNLOCK CHEGG
      ₱50/30 mins(+15 w/bart)
      ₱90/hr(+30 w/bart)

LF CHEGG BARTLEBY SCRIBD COURSEHERO POST ACCOUNT CH 
45ybgbf",0.0
2023-02-13 09:49:58+00:00,"Aquarius (wealth): Never put off for tomorrow what you can do yesterday, because a glove may be right around the corner.",0.0
2023-02-13 09:50:00+00:00,"HAH?! Don’t fuck with me, shortie! I’m a TRILLION times more useful than you are!",-0.2921
2023-02-13 09:50:02+00:00,Fell down the youtube rabbit hole and landed on why the Titanic didn’t have enough lifeboats,0.0
2023-02-13 09:50:02+00:00,I have 3x Chris Brown standing tickets for the 14th in London. Message me if interested #ChrisBrown #UnderTheInfluenceTour,0.4019
2023-02-13 09:50:05+00:00,"Naive Flower,which Evils. Negroes she, Manipulative.
؟?
نمشے

🔹H122🔹
🔹H122🔹
🔹H122🔹",-0.7003
2023-02-13 09:50:07+00:00,New QSO:G1YBB-&gt;UA0CGR (Asiatic Russia) FT4 10m 7996km #hrdlognet,0.0
2023-02-13 09:50:08+00:00,nendo ame will be mine (๑•̀ㅂ•́)و✧,0.0
2023-02-13 09:50:12+00:00,"宁波·上门,全套600,包夜1200,见面满意付,可家可宾馆，不要任何定金...

23、The life of people is habit to those who are not used to the habit of habit.
2023年2月13日17时50分7秒",0.0
2023-02-13 09:50:12+00:00,"the political wing as they execute their duties, as well as ensuring accountability and putting service delivery above self.",0.4939
2023-02-13 09:50:13+00:00,"Hii🙋‍♀️Gudaftn.Hw r u @ChatGPTBot 
One Word About @yuvasreevijay
🥺",0.0
2023-02-13 09:50:13+00:00,"Turns out if you want to find a good quarterback, find one who played baseball",0.6808
2023-02-13 09:50:14+00:00,"Girl had become his own, enter his verbal storehouse. When needed they become.
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",0.0
2023-02-13 09:50:16+00:00,"Infidel (Unless. quietly.""Then ignoring. graze Camp,
؟?
سيفے

🔹FN77🔹
🔹FN77🔹
🔹FN77🔹",-0.4019
2023-02-13 09:50:12+00:00,Clean data from a database listing the trolley problem,0.0
2023-02-13 09:50:17+00:00,Could be better,0.4404
2023-02-13 09:50:18+00:00,"17:50:15营业 面付 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 09:50:18+00:00,cringe ko maging expressive,0.0
2023-02-13 09:50:18+00:00,I watched 2 4 2 5 because of Starlight HSKDBSJDHD 🫶😭,0.0
2023-02-13 09:50:19+00:00,"🔓academic link unlock available 
 
3.00
CHEGG
BARTLEBY 
STUDYCOM

7.00
QUIZLET
STUDOCU
SCRIBD
CHEGG (textbook)❌
BRAINLY 
GAUTHMATH 
SLIDESHARE 
ACADEMIA 

8.00 
COURSEHERO 
SYMBOLAB

10.00
NUMERADE VIDEO

Hgf",0.0
2023-02-13 09:50:19+00:00,"""Because revenge isn't good enough?"" Neil asked. ""What would it take?""",-0.7324
2023-02-13 09:50:19+00:00,I wish I got taken on little coffee dates and given flowers and idk im just sad,-0.2023
2023-02-13 09:50:20+00:00,"all of us under it’s spell, we know that it’s probably magic.",0.0
2023-02-13 09:50:21+00:00,"Shakespeare next-door Flower. again.""""Yes? 'You malfunctions
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0.0
2023-02-13 09:50:23+00:00,I FEAR NO MAN. #BTC,-0.6597
2023-02-13 09:50:24+00:00,When the Eagles could’ve ran in the 4th with 4th and 2 that changed the momentum. It was a good game though and they’ll be back. Mahomes is 🧊,0.4404
2023-02-13 09:50:26+00:00,not Elliot trying to make it up once again with a burner account 💀💀 fucking disgusting tbh,-0.5709
2023-02-13 09:50:27+00:00,"Art, Phrases, ofwhen flawless. Worse clearer.
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0.0516
2023-02-13 09:50:29+00:00,"twst spoils

&gt;episode 3-13 title has the word for romanticism in it

😭😭😭 ? adventure?",0.7059
2023-02-13 09:50:30+00:00,"Ye baap bete ke family drama me marenge hum 😂

#MumbaiIndians #WPLAuction",0.0
2023-02-13 09:50:30+00:00,Finally watching the boys and Starlight really got that thang on her,0.0
